image_id,time_s,w,h,cx,cy,cx_n,cy_n,area,area_norm,solidity,aspect_ratio,circularity,bbox_x,bbox_y,bbox_w,bbox_h,extent,mask_fuse,finger_count,prior,prior_nboxes,gesture,label,path_raw,path_crop,path_mask,path_overlay
1762561031689_000210,1762561031.689,640,480,375.703,241.877,0.58704,0.50391,16630,0.054136,0.75752,0.84653,0.38652,303,170,171,202,0.48146,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561031689_000210.jpg,data_vol_down\images_crop\1762561031689_000210.jpg,data_vol_down\masks\1762561031689_000210.png,data_vol_down\overlays\1762561031689_000210.jpg
1762561031779_000211,1762561031.779,640,480,374.273,240.42,0.5848,0.50087,16667,0.054256,0.76259,0.85572,0.39505,301,169,172,201,0.48211,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561031779_000211.jpg,data_vol_down\images_crop\1762561031779_000211.jpg,data_vol_down\masks\1762561031779_000211.png,data_vol_down\overlays\1762561031779_000211.jpg
1762561031873_000212,1762561031.873,640,480,373.715,240.269,0.58393,0.50056,16787,0.054647,0.76001,0.84729,0.3943,300,168,172,203,0.4808,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561031873_000212.jpg,data_vol_down\images_crop\1762561031873_000212.jpg,data_vol_down\masks\1762561031873_000212.png,data_vol_down\overlays\1762561031873_000212.jpg
1762561031962_000213,1762561031.962,640,480,374.777,240.644,0.58559,0.50134,16786,0.054644,0.76269,0.85149,0.40044,301,169,172,202,0.48315,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561031962_000213.jpg,data_vol_down\images_crop\1762561031962_000213.jpg,data_vol_down\masks\1762561031962_000213.png,data_vol_down\overlays\1762561031962_000213.jpg
1762561032056_000214,1762561032.056,640,480,375.498,242.029,0.58671,0.50423,16676,0.054284,0.7563,0.83251,0.38329,303,170,169,203,0.48608,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561032056_000214.jpg,data_vol_down\images_crop\1762561032056_000214.jpg,data_vol_down\masks\1762561032056_000214.png,data_vol_down\overlays\1762561032056_000214.jpg
1762561032146_000215,1762561032.146,640,480,375.341,243.797,0.58647,0.50791,16664,0.054246,0.75552,0.82353,0.38885,303,172,168,204,0.48624,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561032146_000215.jpg,data_vol_down\images_crop\1762561032146_000215.jpg,data_vol_down\masks\1762561032146_000215.png,data_vol_down\overlays\1762561032146_000215.jpg
1762561032237_000216,1762561032.237,640,480,375.511,244.169,0.58674,0.50869,16555,0.053892,0.75431,0.81373,0.38667,304,172,166,204,0.48888,YCrCb,0,mediapipe,1,Fist,vol_down,data_vol_down\images_raw\1762561032237_000216.jpg,data_vol_down\images_crop\1762561032237_000216.jpg,data_vol_down\masks\1762561032237_000216.png,data_vol_down\overlays\1762561032237_000216.jpg
1762561032327_000217,1762561032.327,640,480,377.245,244.96,0.58944,0.51033,16301,0.053063,0.74889,0.78641,0.38357,307,172,162,206,0.48846,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561032327_000217.jpg,data_vol_down\images_crop\1762561032327_000217.jpg,data_vol_down\masks\1762561032327_000217.png,data_vol_down\overlays\1762561032327_000217.jpg
1762561032419_000218,1762561032.419,640,480,376.998,245.165,0.58906,0.51076,16206,0.052754,0.7349,0.7619,0.36369,307,172,160,210,0.48232,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561032419_000218.jpg,data_vol_down\images_crop\1762561032419_000218.jpg,data_vol_down\masks\1762561032419_000218.png,data_vol_down\overlays\1762561032419_000218.jpg
1762561032510_000219,1762561032.51,640,480,376.613,245.951,0.58846,0.5124,16082,0.052352,0.68493,0.71946,0.30641,307,171,159,221,0.45768,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561032510_000219.jpg,data_vol_down\images_crop\1762561032510_000219.jpg,data_vol_down\masks\1762561032510_000219.png,data_vol_down\overlays\1762561032510_000219.jpg
1762561032601_000220,1762561032.601,640,480,375.784,243.795,0.58716,0.50791,15747,0.051261,0.70925,0.7346,0.33216,307,170,155,211,0.4815,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561032601_000220.jpg,data_vol_down\images_crop\1762561032601_000220.jpg,data_vol_down\masks\1762561032601_000220.png,data_vol_down\overlays\1762561032601_000220.jpg
1762561032693_000221,1762561032.693,640,480,376.763,243.259,0.58869,0.50679,15414,0.050177,0.70404,0.73333,0.32317,307,169,154,210,0.47664,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561032693_000221.jpg,data_vol_down\images_crop\1762561032693_000221.jpg,data_vol_down\masks\1762561032693_000221.png,data_vol_down\overlays\1762561032693_000221.jpg
1762561032792_000222,1762561032.792,640,480,377.678,243.607,0.59012,0.50752,15597,0.050771,0.66632,0.75587,0.27436,298,168,161,213,0.45482,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561032792_000222.jpg,data_vol_down\images_crop\1762561032792_000222.jpg,data_vol_down\masks\1762561032792_000222.png,data_vol_down\overlays\1762561032792_000222.jpg
1762561032883_000223,1762561032.883,640,480,377.399,244.832,0.58969,0.51007,15476,0.050378,0.66526,0.73364,0.25044,299,167,157,214,0.46062,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561032883_000223.jpg,data_vol_down\images_crop\1762561032883_000223.jpg,data_vol_down\masks\1762561032883_000223.png,data_vol_down\overlays\1762561032883_000223.jpg
1762561032973_000224,1762561032.973,640,480,378.217,242.356,0.59096,0.50491,15571,0.050688,0.6519,0.75355,0.22444,298,166,159,211,0.46414,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561032973_000224.jpg,data_vol_down\images_crop\1762561032973_000224.jpg,data_vol_down\masks\1762561032973_000224.png,data_vol_down\overlays\1762561032973_000224.jpg
1762561033066_000225,1762561033.066,640,480,378.222,237.213,0.59097,0.49419,15123,0.04923,0.70519,0.71981,0.2825,306,163,149,207,0.49034,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561033066_000225.jpg,data_vol_down\images_crop\1762561033066_000225.jpg,data_vol_down\masks\1762561033066_000225.png,data_vol_down\overlays\1762561033066_000225.jpg
1762561033158_000226,1762561033.158,640,480,375.353,237.06,0.58649,0.49387,15713,0.051151,0.64588,0.73059,0.22983,294,161,160,219,0.44844,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561033158_000226.jpg,data_vol_down\images_crop\1762561033158_000226.jpg,data_vol_down\masks\1762561033158_000226.png,data_vol_down\overlays\1762561033158_000226.jpg
1762561033251_000227,1762561033.251,640,480,376.064,237.601,0.5876,0.495,16023,0.05216,0.62768,0.72727,0.21614,295,159,160,220,0.45521,YCrCb,3,mediapipe,1,Three,vol_down,data_vol_down\images_raw\1762561033251_000227.jpg,data_vol_down\images_crop\1762561033251_000227.jpg,data_vol_down\masks\1762561033251_000227.png,data_vol_down\overlays\1762561033251_000227.jpg
1762561033344_000228,1762561033.344,640,480,377.51,232.107,0.58986,0.48356,15625,0.050864,0.64739,0.74537,0.24526,296,156,161,216,0.44932,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561033344_000228.jpg,data_vol_down\images_crop\1762561033344_000228.jpg,data_vol_down\masks\1762561033344_000228.png,data_vol_down\overlays\1762561033344_000228.jpg
1762561033436_000229,1762561033.436,640,480,374.092,223.313,0.58452,0.46523,15051,0.048994,0.66365,0.77033,0.27999,293,150,161,209,0.44729,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561033436_000229.jpg,data_vol_down\images_crop\1762561033436_000229.jpg,data_vol_down\masks\1762561033436_000229.png,data_vol_down\overlays\1762561033436_000229.jpg
1762561033525_000230,1762561033.525,640,480,375.866,214.535,0.58729,0.44695,14871,0.048408,0.72863,0.76142,0.33105,305,144,150,197,0.50325,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561033525_000230.jpg,data_vol_down\images_crop\1762561033525_000230.jpg,data_vol_down\masks\1762561033525_000230.png,data_vol_down\overlays\1762561033525_000230.jpg
1762561033619_000231,1762561033.619,640,480,375.75,209.961,0.58711,0.43742,14627,0.047614,0.70128,0.85263,0.31506,294,144,162,190,0.47521,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561033619_000231.jpg,data_vol_down\images_crop\1762561033619_000231.jpg,data_vol_down\masks\1762561033619_000231.png,data_vol_down\overlays\1762561033619_000231.jpg
1762561033714_000232,1762561033.714,640,480,373.915,207.016,0.58424,0.43128,14202,0.04623,0.72504,0.80108,0.32499,306,144,149,186,0.51245,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561033714_000232.jpg,data_vol_down\images_crop\1762561033714_000232.jpg,data_vol_down\masks\1762561033714_000232.png,data_vol_down\overlays\1762561033714_000232.jpg
1762561033805_000233,1762561033.805,640,480,371.675,205.352,0.58074,0.42782,14331,0.04665,0.71267,0.89617,0.34401,291,144,164,183,0.47751,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561033805_000233.jpg,data_vol_down\images_crop\1762561033805_000233.jpg,data_vol_down\masks\1762561033805_000233.png,data_vol_down\overlays\1762561033805_000233.jpg
1762561033896_000234,1762561033.896,640,480,372.502,204.553,0.58203,0.42615,14078,0.045828,0.73839,0.84916,0.37036,304,144,152,179,0.51744,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561033896_000234.jpg,data_vol_down\images_crop\1762561033896_000234.jpg,data_vol_down\masks\1762561033896_000234.png,data_vol_down\overlays\1762561033896_000234.jpg
1762561033986_000235,1762561033.986,640,480,374.724,203.747,0.58551,0.42447,13723,0.044673,0.7384,0.85311,0.33506,306,144,151,177,0.51347,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561033986_000235.jpg,data_vol_down\images_crop\1762561033986_000235.jpg,data_vol_down\masks\1762561033986_000235.png,data_vol_down\overlays\1762561033986_000235.jpg
1762561034076_000236,1762561034.076,640,480,375.384,202.965,0.58654,0.42284,13483,0.043892,0.73264,0.85876,0.33838,306,144,152,177,0.50117,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561034076_000236.jpg,data_vol_down\images_crop\1762561034076_000236.jpg,data_vol_down\masks\1762561034076_000236.png,data_vol_down\overlays\1762561034076_000236.jpg
1762561034168_000237,1762561034.168,640,480,376.831,202.51,0.5888,0.4219,13517,0.044001,0.72586,0.88068,0.32447,307,144,155,176,0.49549,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561034168_000237.jpg,data_vol_down\images_crop\1762561034168_000237.jpg,data_vol_down\masks\1762561034168_000237.png,data_vol_down\overlays\1762561034168_000237.jpg
1762561034259_000238,1762561034.259,640,480,378.19,202.06,0.59092,0.42096,13490,0.043913,0.7285,0.87429,0.34711,308,144,153,175,0.50383,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561034259_000238.jpg,data_vol_down\images_crop\1762561034259_000238.jpg,data_vol_down\masks\1762561034259_000238.png,data_vol_down\overlays\1762561034259_000238.jpg
1762561034350_000239,1762561034.35,640,480,379.899,203.039,0.59359,0.423,13803,0.044932,0.73643,0.86441,0.34731,310,144,153,177,0.50969,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561034350_000239.jpg,data_vol_down\images_crop\1762561034350_000239.jpg,data_vol_down\masks\1762561034350_000239.png,data_vol_down\overlays\1762561034350_000239.jpg
1762561034439_000240,1762561034.439,640,480,383.282,204.295,0.59888,0.42561,14175,0.046143,0.73855,0.8453,0.37264,313,144,153,181,0.51186,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561034439_000240.jpg,data_vol_down\images_crop\1762561034439_000240.jpg,data_vol_down\masks\1762561034439_000240.png,data_vol_down\overlays\1762561034439_000240.jpg
1762561034531_000241,1762561034.531,640,480,387.596,205.073,0.60562,0.42724,13952,0.045417,0.73664,0.84358,0.35674,318,144,151,179,0.51619,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561034531_000241.jpg,data_vol_down\images_crop\1762561034531_000241.jpg,data_vol_down\masks\1762561034531_000241.png,data_vol_down\overlays\1762561034531_000241.jpg
1762561034620_000242,1762561034.62,640,480,393.63,205.991,0.61505,0.42915,14056,0.045757,0.70588,0.9,0.30885,310,144,162,180,0.48205,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561034620_000242.jpg,data_vol_down\images_crop\1762561034620_000242.jpg,data_vol_down\masks\1762561034620_000242.png,data_vol_down\overlays\1762561034620_000242.jpg
1762561034711_000243,1762561034.711,640,480,395.902,207.254,0.6186,0.43178,14269,0.046449,0.71032,0.9,0.29435,311,144,162,180,0.48933,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561034711_000243.jpg,data_vol_down\images_crop\1762561034711_000243.jpg,data_vol_down\masks\1762561034711_000243.png,data_vol_down\overlays\1762561034711_000243.jpg
1762561034801_000244,1762561034.801,640,480,395.809,209.374,0.61845,0.4362,14433,0.046982,0.68293,0.87701,0.25737,310,144,164,187,0.47062,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561034801_000244.jpg,data_vol_down\images_crop\1762561034801_000244.jpg,data_vol_down\masks\1762561034801_000244.png,data_vol_down\overlays\1762561034801_000244.jpg
1762561034891_000245,1762561034.891,640,480,398.64,207.973,0.62287,0.43328,14564,0.04741,0.71381,0.8895,0.28747,313,144,161,181,0.49979,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561034891_000245.jpg,data_vol_down\images_crop\1762561034891_000245.jpg,data_vol_down\masks\1762561034891_000245.png,data_vol_down\overlays\1762561034891_000245.jpg
1762561034981_000246,1762561034.981,640,480,402.279,210.217,0.62856,0.43795,14689,0.047817,0.68679,0.86702,0.23578,315,144,163,188,0.47936,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561034981_000246.jpg,data_vol_down\images_crop\1762561034981_000246.jpg,data_vol_down\masks\1762561034981_000246.png,data_vol_down\overlays\1762561034981_000246.jpg
1762561035073_000247,1762561035.073,640,480,403.244,209.945,0.63007,0.43739,13932,0.045352,0.66726,0.88587,0.19363,315,144,163,184,0.46452,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561035073_000247.jpg,data_vol_down\images_crop\1762561035073_000247.jpg,data_vol_down\masks\1762561035073_000247.png,data_vol_down\overlays\1762561035073_000247.jpg
1762561035163_000248,1762561035.163,640,480,400.957,206.632,0.6265,0.43048,13507,0.04397,0.68129,0.93678,0.21674,313,144,163,174,0.47625,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561035163_000248.jpg,data_vol_down\images_crop\1762561035163_000248.jpg,data_vol_down\masks\1762561035163_000248.png,data_vol_down\overlays\1762561035163_000248.jpg
1762561035252_000249,1762561035.252,640,480,401.065,208.149,0.62666,0.43364,14000,0.045575,0.68929,0.89071,0.25083,314,144,163,183,0.46936,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561035252_000249.jpg,data_vol_down\images_crop\1762561035252_000249.jpg,data_vol_down\masks\1762561035252_000249.png,data_vol_down\overlays\1762561035252_000249.jpg
1762561035344_000250,1762561035.344,640,480,402.091,211.02,0.62827,0.43963,14838,0.048301,0.69336,0.86842,0.26801,315,144,165,190,0.4733,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561035344_000250.jpg,data_vol_down\images_crop\1762561035344_000250.jpg,data_vol_down\masks\1762561035344_000250.png,data_vol_down\overlays\1762561035344_000250.jpg
1762561035436_000251,1762561035.436,640,480,403.308,219.859,0.63017,0.45804,15503,0.050467,0.6749,0.79327,0.2548,316,144,165,208,0.45173,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561035436_000251.jpg,data_vol_down\images_crop\1762561035436_000251.jpg,data_vol_down\masks\1762561035436_000251.png,data_vol_down\overlays\1762561035436_000251.jpg
1762561035526_000252,1762561035.526,640,480,398.644,228.137,0.62288,0.47529,15560,0.050653,0.70073,0.69767,0.28718,328,151,150,215,0.4825,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561035526_000252.jpg,data_vol_down\images_crop\1762561035526_000252.jpg,data_vol_down\masks\1762561035526_000252.png,data_vol_down\overlays\1762561035526_000252.jpg
1762561035617_000253,1762561035.617,640,480,395.986,236.934,0.61873,0.49361,16037,0.052204,0.67777,0.66372,0.26062,326,157,150,226,0.47307,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561035617_000253.jpg,data_vol_down\images_crop\1762561035617_000253.jpg,data_vol_down\masks\1762561035617_000253.png,data_vol_down\overlays\1762561035617_000253.jpg
1762561035710_000254,1762561035.71,640,480,396.755,239.306,0.61993,0.49855,15588,0.050744,0.70143,0.71564,0.2943,325,163,151,211,0.48927,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561035710_000254.jpg,data_vol_down\images_crop\1762561035710_000254.jpg,data_vol_down\masks\1762561035710_000254.png,data_vol_down\overlays\1762561035710_000254.jpg
1762561035799_000255,1762561035.799,640,480,395.372,240.919,0.61777,0.50192,15799,0.051429,0.63861,0.74091,0.24546,312,162,163,220,0.44057,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561035799_000255.jpg,data_vol_down\images_crop\1762561035799_000255.jpg,data_vol_down\masks\1762561035799_000255.png,data_vol_down\overlays\1762561035799_000255.jpg
1762561035888_000256,1762561035.888,640,480,395.227,238.42,0.61754,0.49671,16039,0.052212,0.63873,0.74545,0.23325,310,160,164,220,0.44455,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561035888_000256.jpg,data_vol_down\images_crop\1762561035888_000256.jpg,data_vol_down\masks\1762561035888_000256.png,data_vol_down\overlays\1762561035888_000256.jpg
1762561035980_000257,1762561035.98,640,480,396.332,242.038,0.61927,0.50425,16850,0.05485,0.59884,0.7069,0.17537,310,156,164,232,0.44286,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561035980_000257.jpg,data_vol_down\images_crop\1762561035980_000257.jpg,data_vol_down\masks\1762561035980_000257.png,data_vol_down\overlays\1762561035980_000257.jpg
1762561036071_000258,1762561036.071,640,480,397.484,237.372,0.62107,0.49452,16998,0.055334,0.65773,0.69362,0.20326,310,152,163,235,0.44377,YCrCb,0,mediapipe,1,Fist,vol_down,data_vol_down\images_raw\1762561036071_000258.jpg,data_vol_down\images_crop\1762561036071_000258.jpg,data_vol_down\masks\1762561036071_000258.png,data_vol_down\overlays\1762561036071_000258.jpg
1762561036159_000259,1762561036.159,640,480,396.603,231.641,0.61969,0.48259,16704,0.054377,0.65243,0.68511,0.19878,310,146,161,235,0.44151,YCrCb,0,mediapipe,1,Fist,vol_down,data_vol_down\images_raw\1762561036159_000259.jpg,data_vol_down\images_crop\1762561036159_000259.jpg,data_vol_down\masks\1762561036159_000259.png,data_vol_down\overlays\1762561036159_000259.jpg
1762561036250_000260,1762561036.25,640,480,392.997,225.786,0.61406,0.47039,16552,0.053882,0.63179,0.69828,0.18057,306,144,162,232,0.44041,YCrCb,1,mediapipe,1,Point,vol_down,data_vol_down\images_raw\1762561036250_000260.jpg,data_vol_down\images_crop\1762561036250_000260.jpg,data_vol_down\masks\1762561036250_000260.png,data_vol_down\overlays\1762561036250_000260.jpg
1762561036340_000261,1762561036.34,640,480,389.361,216.227,0.60838,0.45047,15410,0.050163,0.67159,0.79902,0.23687,304,144,163,204,0.46343,YCrCb,2,mediapipe,1,Peace,vol_down,data_vol_down\images_raw\1762561036340_000261.jpg,data_vol_down\images_crop\1762561036340_000261.jpg,data_vol_down\masks\1762561036340_000261.png,data_vol_down\overlays\1762561036340_000261.jpg
